GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS693176621	2019-01-03 13:31:28.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Gold St. at Elizabeth St.	L807425	H	37.4280258	-121.9758475	2018-07-21	09:59:00	obsr625102	S51258394	Traveling	P22	EBIRD	23	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS643746773	2018-08-07 13:34:03.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			21				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Don Edwards NWR--New Chicago Marsh	L337098	H	37.4378422	-121.9631109	2018-07-28	11:54:00	obsr33163	S47500634	Traveling	P22	EBIRD	17	0.76		2	1	G3369182	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS643775980	2018-08-07 13:34:03.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			21				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Don Edwards NWR--New Chicago Marsh	L337098	H	37.4378422	-121.9631109	2018-07-28	11:54:00	obsr159137	S47502830	Traveling	P22	EBIRD	17	0.76		2	1	G3369182	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS643735519	2019-05-15 16:33:43.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-07-28	10:18:00	obsr33163	S47499818	Traveling	P22	EBIRD	57	0.753		2	1	G3368924	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS643739254	2019-05-15 16:33:43.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-07-28	10:18:00	obsr159137	S47500082	Traveling	P22	EBIRD	57	0.753		2	1	G3368924	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS643003997	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-07-25	11:25:00	obsr819064	S47444632	Traveling	P22	EBIRD	37	1.403		1	1		1	1	0		East levee. One-way mileage.		
URN:CornellLabOfOrnithology:EBIRD:OBS641864849	2018-07-22 12:52:15.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			25				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Gold St. at Elizabeth St.	L807425	H	37.4280258	-121.9758475	2018-07-22	07:30:00	obsr336038	S47352086	Stationary	P21	EBIRD	25			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS643807217	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			60				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2018-07-28	13:40:00	obsr819064	S47505213	Traveling	P22	EBIRD	98	5.047		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS650758411	2019-05-15 16:33:45.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			10				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-23	07:00:00	obsr333742	S48032204	Traveling	P22	EBIRD	60	0.483		3	1	G3415738	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS650693219	2019-05-15 16:33:45.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			10				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-23	07:00:00	obsr417931	S48026963	Traveling	P22	EBIRD	60	0.483		3	1	G3415738	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS650645179	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			20				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-23	07:09:00	obsr551084	S48023306	Traveling	P22	EBIRD	127	1.926		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS646998110	2018-08-16 11:43:56.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Palo Alto Baylands	L152122	H	37.459167	-122.10445	2018-08-09	07:24:00	obsr221564	S47743327	Traveling	P22	EBIRD	88	2.06		3	1	G3392245	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS650972310	2018-08-24 17:50:05.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR--entrance road (Grand Blvd.) between tracks and gate	L1764908	H	37.4334652	-121.9614815	2018-08-24	13:42:00	obsr330298	S48047791	Traveling	P22	EBIRD	27	1.448		1	1		0	1	0			FOY	
URN:CornellLabOfOrnithology:EBIRD:OBS746478326	2019-04-28 11:39:18.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Palo Alto Baylands	L152122	H	37.459167	-122.10445	2018-08-09	07:24:00	obsr1004657	S55508311	Traveling	P22	EBIRD	88	2.06		3	1	G3392245	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS647308147	2018-08-16 11:43:56.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Palo Alto Baylands	L152122	H	37.459167	-122.10445	2018-08-09	07:24:00	obsr676216	S47767098	Traveling	P22	EBIRD	88	2.06		3	1	G3392245	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS651524400	2018-08-27 00:41:16.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Salt Pond A13	L651904	H	37.4452213	-121.9796562	2018-08-26	09:15:00	obsr53116	S48085723	Incidental	P20	EBIRD				3	0	G3422035	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS664617449	2018-10-08 01:15:09.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Salt Pond A13	L651904	H	37.4452213	-121.9796562	2018-08-26	09:15:00	obsr61008	S49036554	Incidental	P20	EBIRD				3	0	G3422035	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS651748208	2018-08-27 00:40:58.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Salt Pond A13	L651904	H	37.4452213	-121.9796562	2018-08-26	09:15:00	obsr599888	S48101212	Incidental	P20	EBIRD				3	0	G3422035	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS645662473	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2018-08-04	09:15:00	obsr556810	S47646623	Traveling	P22	EBIRD	180	8.047		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS646406638	2018-08-08 20:39:44.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			25				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Gold St. at Elizabeth St.	L807425	H	37.4280258	-121.9758475	2018-08-06	17:06:00	obsr819064	S47698207	Stationary	P21	EBIRD	20			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS646361702	2018-08-06 23:48:29.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			9				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			1195 Hope Street, San Jose, California, US (37.43, -121.98)	L7795583	P	37.4302334	-121.9797654	2018-08-06	14:06:00	obsr815031	S47695247	Traveling	P22	EBIRD	39	0.933		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS647246023	2018-08-18 15:33:11.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			15				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Gold St. at Elizabeth St.	L807425	H	37.4280258	-121.9758475	2018-08-10	09:47:00	obsr819064	S47762460	Traveling	P22	EBIRD	59	0.224		2	1	G3405304	0	1	0		Started with Louise Liou, and four other birders showed up later.		
URN:CornellLabOfOrnithology:EBIRD:OBS646641557	2018-08-08 01:41:50.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			100				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Gold St. at Elizabeth St.	L807425	H	37.4280258	-121.9758475	2018-08-07	17:19:00	obsr819064	S47716160	Stationary	P21	EBIRD	34			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS647009531	2018-10-08 17:19:08.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			42				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			970 Elizabeth St, San Jose US-CA (37.4289,-121.9774)	L7804229	P	37.428912	-121.9774	2018-08-09	09:19:00	obsr549347	S47744270	Traveling	P22	EBIRD	26	0.159		2	1	G3390080	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS646864897	2018-12-24 22:08:05.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			120				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Salt Pond A12	L776555	H	37.4337723	-121.9832611	2018-08-08	12:30:00	obsr819064	S47733349	Stationary	P21	EBIRD	15			4	0		0	1	0		Stationary near SE corner of Pond A12.		
URN:CornellLabOfOrnithology:EBIRD:OBS648868034	2018-09-03 20:56:28.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Gold St. at Elizabeth St.	L807425	H	37.4280258	-121.9758475	2018-08-16	08:37:00	obsr168076	S47888229	Stationary	P21	EBIRD	56			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS651759801	2019-05-15 16:33:45.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			31				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-26	07:05:00	obsr291805	S48102163	Traveling	P22	EBIRD	112	0.644		11	1	G3420286	1	1	0			With Wilson’s	
URN:CornellLabOfOrnithology:EBIRD:OBS746477913	2019-04-28 11:39:01.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			50				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-08	05:51:00	obsr1004657	S55508293	Traveling	P22	EBIRD	95	1.207		3	1	G3390666	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS651663209	2019-05-15 16:33:45.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			31				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-26	07:05:00	obsr637946	S48094935	Traveling	P22	EBIRD	112	0.644		11	1	G3420286	1	1	0			With Wilson’s	
URN:CornellLabOfOrnithology:EBIRD:OBS646597327	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			10				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-07	12:30:00	obsr952887	S47712967	Traveling	P22	EBIRD	20	0.402		1	1		0	1	0		looking for phalropes		
URN:CornellLabOfOrnithology:EBIRD:OBS646656358	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			150				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-07	18:05:00	obsr819064	S47717434	Traveling	P22	EBIRD	57	1.06		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS648256401	2018-08-16 11:44:06.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			359				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Don Edwards NWR--New Chicago Marsh	L337098	H	37.4378422	-121.9631109	2018-08-04	07:25:00	obsr599888	S47835727	Traveling	P22	EBIRD	135	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS655146106	2019-05-15 16:33:45.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			31				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-26	07:05:00	obsr659770	S48363875	Traveling	P22	EBIRD	112	0.644		11	1	G3420286	1	1	0			With Wilson’s	
URN:CornellLabOfOrnithology:EBIRD:OBS646494576	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			7				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-06	13:07:00	obsr472620	S47694277	Stationary	P21	EBIRD	51			4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS645193446	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			75				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-01	07:55:00	obsr401069	S47612008	Traveling	P22	EBIRD	185	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS650906437	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			12				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-24	08:30:00	obsr31196	S48042919	Traveling	P22	EBIRD	117	2.489		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS651662568	2019-05-15 16:33:45.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			31				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-26	07:05:00	obsr555822	S48094875	Traveling	P22	EBIRD	112	0.644		11	1	G3420286	1	1	0			With Wilson’s	
URN:CornellLabOfOrnithology:EBIRD:OBS647133449	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			16				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-05	18:39:00	obsr306884	S47754025	Traveling	P22	EBIRD	88	1.384		5	1	G3390885	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS647007580	2018-10-08 17:32:41.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			42				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			970 Elizabeth St, San Jose US-CA (37.4289,-121.9774)	L7804229	P	37.428912	-121.9774	2018-08-09	09:19:00	obsr421827	S47744109	Traveling	P22	EBIRD	26	0.159		2	1	G3390080	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS651568595	2018-08-26 14:42:53.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			16				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Gold St. at Elizabeth St.	L807425	H	37.4280258	-121.9758475	2018-08-26	11:20:00	obsr176649	S48088719	Traveling	P22	EBIRD	22	0.161		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS646352953	2018-08-12 09:28:33.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			150				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Gold St. at Elizabeth St.	L807425	H	37.4280258	-121.9758475	2018-08-06	11:16:00	obsr168076	S47694536	Traveling	P22	EBIRD	62	1.171		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS649921501	2018-10-28 13:30:44.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Gold St. at Elizabeth St.	L807425	H	37.4280258	-121.9758475	2018-08-20	07:59:00	obsr546572	S47966543	Traveling	P22	EBIRD	40	0.217		3	1	G3546981	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS647292020	2018-08-18 00:58:08.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			40				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Gold St. at Elizabeth St.	L807425	H	37.4280258	-121.9758475	2018-08-10	10:30:00	obsr168076	S47764854	Stationary	P21	EBIRD	45			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS652751258	2018-08-30 21:18:47.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			10				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Gold St. at Elizabeth St.	L807425	H	37.4280258	-121.9758475	2018-08-30	09:16:00	obsr168076	S48175967	Traveling	P22	EBIRD	95	0.24		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS647286666	2018-08-18 08:43:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			10				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Gold St. at Elizabeth St.	L807425	H	37.4280258	-121.9758475	2018-08-10	10:10:00	obsr291805	S47765469	Stationary	P21	EBIRD	80			6	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS649286639	2019-05-15 16:33:44.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-18	07:29:00	obsr235779	S47919600	Traveling	P22	EBIRD	117	0.805		1	1		0	1	0		Includes brief scan at gold street and then over an hour at middle boardwalk (rails). Lastly walked loop around part of the marsh w/ boardwalks. Sunny. No scope. Mediocre shorebird estimates, but I did make an effort to estimate each one; peeps are probably way under, and phalaropes were just too far.		
URN:CornellLabOfOrnithology:EBIRD:OBS651686636	2019-05-15 16:33:45.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			31				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-26	07:05:00	obsr778746	S48096766	Traveling	P22	EBIRD	112	0.644		11	1	G3420286	1	1	0			With Wilson’s	
URN:CornellLabOfOrnithology:EBIRD:OBS652034475	2019-05-15 16:33:45.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			35				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-25	06:28:00	obsr280538	S48122914	Traveling	P22	EBIRD	112	1.176		3	1	G3424875	0	1	0		Overcast with light fog; 57°f; calm; spent most of the time at the short boardwalk, but then walked to the platform area on the east side of the park. 		
URN:CornellLabOfOrnithology:EBIRD:OBS651520564	2019-05-15 16:33:45.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			31				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-26	07:05:00	obsr926801	S48085457	Traveling	P22	EBIRD	112	0.644		1	1	G3420286	1	1	0			With Wilson’s	
URN:CornellLabOfOrnithology:EBIRD:OBS650759785	2019-05-15 16:33:45.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			10				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-23	07:00:00	obsr1068633	S48032334	Traveling	P22	EBIRD	60	0.483		3	1	G3415738	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS671111226	2018-10-28 13:30:44.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Gold St. at Elizabeth St.	L807425	H	37.4280258	-121.9758475	2018-08-20	07:59:00	obsr215912	S49517272	Traveling	P22	EBIRD	40	0.217		3	1	G3546981	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS646683176	2018-08-08 02:01:15.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			100				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Gold St. at Elizabeth St.	L807425	H	37.4280258	-121.9758475	2018-08-07	12:00:00	obsr141946	S47719523	Stationary	P21	EBIRD	30			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS647209863	2018-08-10 12:03:29.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			60				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Gold St. at Elizabeth St.	L807425	H	37.4280258	-121.9758475	2018-08-09	10:55:00	obsr819064	S47759836	Stationary	P21	EBIRD	20			3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS646427591	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			150				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-06	17:32:00	obsr819064	S47699883	Traveling	P22	EBIRD	90	1.411		1	1		1	1	0		Most of the shorebirds were east of the railroad tracks. One-way mileage but round-trip time. 80 degrees F, windy.		
URN:CornellLabOfOrnithology:EBIRD:OBS652035462	2019-05-15 16:33:45.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			35				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-25	06:28:00	obsr806816	S48122979	Traveling	P22	EBIRD	112	1.176		3	1	G3424875	0	1	0		Overcast with light fog; 57°f; calm; spent most of the time at the short boardwalk, but then walked to the platform area on the east side of the park. 		
URN:CornellLabOfOrnithology:EBIRD:OBS646169285	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			16				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-05	18:39:00	obsr329307	S47681297	Traveling	P22	EBIRD	88	1.384		5	1	G3390885	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS646878930	2019-05-15 16:33:44.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			50				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-08	05:51:00	obsr221564	S47734320	Traveling	P22	EBIRD	95	1.207		3	1	G3390666	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS649694754	2019-05-15 16:33:44.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			7				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-19	06:15:00	obsr87965	S47949582	Traveling	P22	EBIRD	90	1.609		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS651984801	2019-05-15 16:33:45.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			31				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-26	07:05:00	obsr959670	S48119015	Traveling	P22	EBIRD	112	0.644		11	1	G3420286	1	1	0			With Wilson’s	
URN:CornellLabOfOrnithology:EBIRD:OBS651516496	2019-05-15 16:33:45.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			31				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-26	07:05:00	obsr533479	S48085155	Traveling	P22	EBIRD	112	0.644		11	1	G3420286	1	1	0			With Wilson’s	
URN:CornellLabOfOrnithology:EBIRD:OBS647103077	2018-12-31 16:26:50.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			50				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-08	05:51:00	obsr676216	S47751720	Traveling	P22	EBIRD	95	1.207		3	1	G3390666	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS651632870	2019-05-15 16:33:45.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			31				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-26	07:05:00	obsr968715	S48092863	Traveling	P22	EBIRD	112	0.644		11	1	G3420286	1	1	0			With Wilson’s	
URN:CornellLabOfOrnithology:EBIRD:OBS651692988	2019-05-15 16:33:45.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			31				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-26	07:05:00	obsr948201	S48097304	Traveling	P22	EBIRD	112	0.644		11	1	G3420286	1	1	0			With Wilson’s	
URN:CornellLabOfOrnithology:EBIRD:OBS651532639	2019-05-15 16:33:45.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			51				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-08-26	07:05:00	obsr808968	S48086280	Traveling	P22	EBIRD	112	0.644		11	1	G3420286	1	1	0			With Wilson’s	
