GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS518374599	2018-08-03 12:46:09.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_141				Sea Breeze Market Cove	L1266027	H	37.8654693	-122.3065209	2017-07-13	17:20:00	obsr230614	S38121201	Stationary	P21	EBIRD	12			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS519413887	2018-08-03 12:46:46.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			54				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-07-17	08:00:00	obsr276807	S38190633	Traveling	P22	EBIRD	210	12.875		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS518794381	2018-08-03 12:46:30.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			80				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-07-15	13:10:00	obsr761571	S38151822	Traveling	P22	EBIRD	100	6.437		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS521377496	2018-08-03 12:48:24.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-07-26	16:50:00	obsr297774	S38341233	Traveling	P22	EBIRD	150	4.023		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS519137224	2018-08-03 12:46:29.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			25				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-07-15	12:15:00	obsr564229	S38173711	Traveling	P22	EBIRD	149	4.828		3	1	G2539336	0	1	0		walk loop trail around Cogswell A,B, and C marshes.  with SLR.		
URN:CornellLabOfOrnithology:EBIRD:OBS518859134	2018-08-03 12:46:32.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-07-15	16:05:00	obsr297774	S38156093	Traveling	P22	EBIRD	180	3.219		30	1	G2676600	0	1	0		OAS + FBC walk led by Bob Toleno and Juli Chamberlin		
URN:CornellLabOfOrnithology:EBIRD:OBS518605483	2018-08-03 12:46:18.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			7				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_141				Sea Breeze Market Cove	L1266027	H	37.8654693	-122.3065209	2017-07-14	19:50:00	obsr323652	S38138224	Traveling	P22	EBIRD	26	0.322		2	1	G2536234	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS518596116	2018-08-03 12:46:18.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			40				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Frank's Dump	L526261	H	37.6540967	-122.1544504	2017-07-14	17:14:00	obsr166679	S38137472	Traveling	P22	EBIRD	112	2.575		1	1		0	1	0		Hiked from the Winton Ave entrance to Frank's Dump, than walked back along the edge of Mt Trashmore and birded the Water Pollution Control ponds (all phalaropes were in these ponds)		
URN:CornellLabOfOrnithology:EBIRD:OBS518601594	2018-08-03 12:46:18.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			7				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_141				Sea Breeze Market Cove	L1266027	H	37.8654693	-122.3065209	2017-07-14	19:50:00	obsr291728	S38137908	Traveling	P22	EBIRD	26	0.322		2	1	G2536234	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS520224456	2017-07-21 17:10:19.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Elsie Roemer Bird Sanctuary	L509134	H	37.7525975	-122.2473836	2017-07-16	19:08:00	obsr946068	S38252981	Stationary	P21	EBIRD	20			2	1		0	1	0			two males two females floating along the bank. so cute! 	
URN:CornellLabOfOrnithology:EBIRD:OBS519112363	2017-09-02 19:22:45.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Winton Ave. access and parking area	L6093845	P	37.643008	-122.148146	2017-07-15	16:00:00	obsr240280	S38171881	Traveling	P22	EBIRD	180	2.414		30	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS518377713	2017-07-13 20:55:31.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_141				Pt. Emery	L622485	H	37.8458334	-122.30106	2017-07-13	17:45:00	obsr230614	S38121471	Stationary	P21	EBIRD	5			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS519052311	2017-07-16 15:17:54.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_141	32			Berkeley Aquatic Park	L597003	H	37.855813	-122.2977448	2017-07-15	17:10:00	obsr231136	S38168870	Incidental	P20	EBIRD				3	1		0	1	0		Sunny and warm	Breeding plumage, next to boat rentals	
URN:CornellLabOfOrnithology:EBIRD:OBS518834459	2017-07-18 00:46:05.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Winton Ave. access and parking area	L470891	H	37.6465875	-122.1467042	2017-07-15	16:03:00	obsr166679	S38154215	Traveling	P22	EBIRD	180	2.414		30	1	G2538077	0	1	0		Ohlone Audubon field trip. Visited the Hayward wastewater control ponds first, then Frank's Dump. 		
URN:CornellLabOfOrnithology:EBIRD:OBS519216679	2017-07-18 00:46:05.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Winton Ave. access and parking area	L470891	H	37.6465875	-122.1467042	2017-07-15	16:03:00	obsr427447	S38179665	Traveling	P22	EBIRD	180	2.414		30	1	G2538077	0	1	0		Ohlone Audubon field trip. Visited the Hayward wastewater control ponds first, then Frank's Dump. 		
URN:CornellLabOfOrnithology:EBIRD:OBS518500128	2018-08-03 12:46:14.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_141				McLaughlin Eastshore SP--Berkeley Meadow	L298487	H	37.8670193	-122.3102331	2017-07-14	09:45:00	obsr230614	S38130120	Traveling	P22	EBIRD	50	0.644		1	1		0	1	0		Schoolhouse creek outlet only		
URN:CornellLabOfOrnithology:EBIRD:OBS519214401	2017-07-18 00:46:05.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Winton Ave. access and parking area	L470891	H	37.6465875	-122.1467042	2017-07-15	16:03:00	obsr798916	S38179489	Traveling	P22	EBIRD	180	2.414		30	1	G2538077	0	1	0		Ohlone Audubon field trip. Visited the Hayward wastewater control ponds first, then Frank's Dump. 		
URN:CornellLabOfOrnithology:EBIRD:OBS519098157	2017-07-18 00:46:05.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Winton Ave. access and parking area	L470891	H	37.6465875	-122.1467042	2017-07-15	16:03:00	obsr240280	S38170834	Traveling	P22	EBIRD	180	2.414		30	1	G2538077	0	1	0		Ohlone Audubon field trip. Visited the Hayward wastewater control ponds first, then Frank's Dump. 		
URN:CornellLabOfOrnithology:EBIRD:OBS517530509	2018-08-03 12:44:41.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Interpretive Center	L587721	H	37.6233925	-122.1372843	2017-07-03	10:26:00	obsr113663	S37952088	Traveling	P22	EBIRD	150	2.092		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS518749466	2017-07-18 00:50:17.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			51				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Interpretive Center	L587721	H	37.6233925	-122.1372843	2017-07-15	09:30:00	obsr605934	S38148531	Traveling	P22	EBIRD	100	3.219		1	1		1	1	0			Dark patches around eyes. Streaks on back. In standing pools just before (south) of road leading to Least Tern viewing area.	
URN:CornellLabOfOrnithology:EBIRD:OBS517818236	2018-08-03 12:45:42.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Coyote Hills Regional Park	L216132	H	37.553764	-122.0875025	2017-07-10	16:45:00	obsr297774	S38079243	Traveling	P22	EBIRD	105	2.414		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS518938552	2018-08-03 12:46:32.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			6				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Winton Ave. access and parking area	L470891	H	37.6465875	-122.1467042	2017-07-15	15:30:00	obsr34360	S38161878	Traveling	P22	EBIRD	210	4.828		1	1		0	1	0		Oholone Audubon Field Trip		
URN:CornellLabOfOrnithology:EBIRD:OBS519095811	2017-07-18 00:46:05.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Winton Ave. access and parking area	L470891	H	37.6465875	-122.1467042	2017-07-15	16:03:00	obsr240927	S38170668	Traveling	P22	EBIRD	180	2.414		30	1	G2538077	0	1	0		Ohlone Audubon field trip. Visited the Hayward wastewater control ponds first, then Frank's Dump. 		
URN:CornellLabOfOrnithology:EBIRD:OBS540257754	2017-10-11 14:58:08.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Winton Ave. access and parking area	L470891	H	37.6465875	-122.1467042	2017-07-15	16:03:00	obsr242751	S39828837	Traveling	P22	EBIRD	180	2.414		30	1	G2538077	0	1	0		Ohlone Audubon field trip. Visited the Hayward wastewater control ponds first, then Frank's Dump. 		
URN:CornellLabOfOrnithology:EBIRD:OBS527701921	2018-08-03 12:59:16.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Coyote Hills Regional Park	L216132	H	37.553764	-122.0875025	2017-08-24	08:30:00	obsr228487	S38819305	Traveling	P22	EBIRD	250	5.15		4	1	G2599581	0	1	0		Slight cloud cover at the start, then clearing. Somewhat breezy in areas exposed to bay. Covered, in this order, Hoot Hollow, DUST Trail, butterfly garden, and Bayview Trail from Quarry Staging Area to just past South Marsh.		
URN:CornellLabOfOrnithology:EBIRD:OBS526473254	2018-08-03 12:53:22.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-08-19	13:30:00	obsr761571	S38725089	Traveling	P22	EBIRD	120	6.437		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS582142978	2018-08-03 12:52:17.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_141				McLaughlin Eastshore SP--Berkeley Meadow	L298487	H	37.8670193	-122.3102331	2017-08-13	16:00:00	obsr952020	S43185333	Traveling	P22	EBIRD	105	4.023		4	1	G2584305	1	1	0		with Jillian Weader, Golden Gate Audubon Soc. board member	got photos. Needle like bill, black slash behind the eye, whiteflecksin plumage of wings and mantle	
URN:CornellLabOfOrnithology:EBIRD:OBS525433537	2018-08-03 12:52:17.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_141				McLaughlin Eastshore SP--Berkeley Meadow	L298487	H	37.8670193	-122.3102331	2017-08-13	16:00:00	obsr952674	S38647225	Traveling	P22	EBIRD	105	4.023		4	1	G2584305	1	1	0		with Jillian Weader, Golden Gate Audubon Soc. board member	got photos. Needle like bill, black slash behind the eye, whiteflecksin plumage of wings and mantle	
URN:CornellLabOfOrnithology:EBIRD:OBS525151887	2018-08-03 12:52:03.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_141				McLaughlin Eastshore SP--Berkeley Meadow	L298487	H	37.8670193	-122.3102331	2017-08-13	08:02:00	obsr690833	S38626628	Traveling	P22	EBIRD	152	4.265		9	1	G2582383	0	1	0		EBRP Sunday's Birds walk, led by Anthony Fisher		
URN:CornellLabOfOrnithology:EBIRD:OBS525123610	2018-08-03 12:52:03.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_141				Sea Breeze Market Cove	L1266027	H	37.8654693	-122.3065209	2017-08-13	08:02:00	obsr907572	S38624505	Traveling	P22	EBIRD	152	4.345		9	1	G2582383	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526224345	2018-08-03 12:53:05.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			65				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-08-18	13:45:00	obsr761571	S38706935	Traveling	P22	EBIRD	105	4.828		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS523863273	2018-08-03 12:50:31.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-08-06	13:15:00	obsr761571	S38529267	Traveling	P22	EBIRD	120	6.437		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525391919	2018-08-03 12:52:05.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_141				Sea Breeze Market Cove	L1266027	H	37.8654693	-122.3065209	2017-08-13	08:10:00	obsr294172	S38644046	Traveling	P22	EBIRD	120	1.931		11	1		0	1	0		EBRPD walk led by Anthony Fisher.  Loop from Seabreeze Market cove to base of pier, along Marina and North Basin.  Receding tide about halfway to full ebb.	See photo at SBDO.	
URN:CornellLabOfOrnithology:EBIRD:OBS524535636	2018-08-03 12:51:23.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_141				Sea Breeze Market Cove	L1266027	H	37.8654693	-122.3065209	2017-08-10	17:03:00	obsr458018	S38581101	Traveling	P22	EBIRD	38	0.402		1	1		1	1	0			link to video of unexpected (at least by me) feeding behaviour https://flic.kr/p/XALgac	
URN:CornellLabOfOrnithology:EBIRD:OBS523629394	2017-08-06 16:06:05.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Frank's Dump	L526261	H	37.6540967	-122.1544504	2017-08-06	12:13:00	obsr60228	S38511701	Traveling	P22	EBIRD	53	2.092		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS544574467	2018-10-03 16:45:08.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001					McLaughlin Eastshore SP--Albany access	L2377313	H	37.890326	-122.314765	2017-08-27	18:00:00	obsr970419	S40137186	Traveling	P22	EBIRD	30	0.402		1	0		0	1	0			swimming in and out of reeds, secretive. spinning a lot.	
URN:CornellLabOfOrnithology:EBIRD:OBS524150904	2017-08-09 12:45:24.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Elsie Roemer Bird Sanctuary	L509134	H	37.7525975	-122.2473836	2017-08-08	14:03:00	obsr458018	S38551845	Traveling	P22	EBIRD	200	0.644		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525582996	2017-08-16 02:26:44.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Coyote Hills Regional Park--Quarry Staging Area	L2104268	H	37.5511782	-122.0863867	2017-08-14	10:01:00	obsr159439	S38658079	Traveling	P22	EBIRD	90	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS524676319	2017-08-16 22:20:39.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Eden Landing Ecological Reserve	L457476	H	37.596824	-122.1138096	2017-08-11		obsr189374	S38591482	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525600916	2017-08-16 02:24:33.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			6				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Eden Landing Ecological Reserve	L457476	H	37.596824	-122.1138096	2017-08-15	11:00:00	obsr188592	S38659383	Traveling	P22	EBIRD	52	1.609		35	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525637886	2017-08-15 18:33:52.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			10				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Eden Landing Ecological Reserve	L457476	H	37.596824	-122.1138096	2017-08-15	10:00:00	obsr57626	S38662007	Traveling	P22	EBIRD	120	3.219		21	1		0	1	0		Restoration stake holder tour of progress and settin new restration goals.		
URN:CornellLabOfOrnithology:EBIRD:OBS527463400	2018-08-03 12:59:15.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Coyote Hills Regional Park	L216132	H	37.553764	-122.0875025	2017-08-24	08:30:00	obsr172295	S38801250	Traveling	P22	EBIRD	250	5.15		4	1	G2599581	0	1	0		Slight cloud cover at the start, then clearing. Somewhat breezy in areas exposed to bay. Covered, in this order, Hoot Hollow, DUST Trail, butterfly garden, and Bayview Trail from Quarry Staging Area to just past South Marsh.		
URN:CornellLabOfOrnithology:EBIRD:OBS527640426	2018-08-03 12:59:16.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Coyote Hills Regional Park	L216132	H	37.553764	-122.0875025	2017-08-24	08:30:00	obsr425536	S38814543	Traveling	P22	EBIRD	250	5.15		4	1	G2599581	0	1	0		Slight cloud cover at the start, then clearing. Somewhat breezy in areas exposed to bay. Covered, in this order, Hoot Hollow, DUST Trail, butterfly garden, and Bayview Trail from Quarry Staging Area to just past South Marsh.		
URN:CornellLabOfOrnithology:EBIRD:OBS525503782	2018-08-03 12:52:24.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Coyote Hills Regional Park	L216132	H	37.553764	-122.0875025	2017-08-14	09:35:00	obsr297774	S38652244	Traveling	P22	EBIRD	115	3.219		2	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS527530140	2018-08-03 12:59:16.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Coyote Hills Regional Park	L216132	H	37.553764	-122.0875025	2017-08-24	08:30:00	obsr203071	S38806080	Traveling	P22	EBIRD	250	5.15		4	1	G2599581	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS524551010	2018-08-03 12:51:23.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Coyote Hills Regional Park	L216132	H	37.553764	-122.0875025	2017-08-10	15:05:00	obsr297774	S38582293	Traveling	P22	EBIRD	170	6.035		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525265060	2018-08-03 12:52:17.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_141				McLaughlin Eastshore SP--Berkeley Meadow	L298487	H	37.8670193	-122.3102331	2017-08-13	16:00:00	obsr209496	S38634493	Traveling	P22	EBIRD	105	4.023		4	1	G2584305	1	1	0		with Jillian Weader, Golden Gate Audubon Soc. board member	got photos. Needle like bill, black slash behind the eye, whiteflecksin plumage of wings and mantle	
URN:CornellLabOfOrnithology:EBIRD:OBS524924158	2018-08-03 12:51:45.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Coyote Hills Regional Park	L216132	H	37.553764	-122.0875025	2017-08-12	07:40:00	obsr276807	S38609863	Traveling	P22	EBIRD	260	4.828		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS527696619	2018-08-03 12:59:13.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Coyote Hills Regional Park	L216132	H	37.553764	-122.0875025	2017-08-24	07:45:00	obsr276807	S38818922	Traveling	P22	EBIRD	210	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS527695366	2018-08-03 12:59:25.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Coyote Hills Regional Park	L216132	H	37.553764	-122.0875025	2017-08-25	07:45:00	obsr276807	S38818809	Traveling	P22	EBIRD	345	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526020679	2018-08-03 12:52:49.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Coyote Hills Regional Park	L216132	H	37.553764	-122.0875025	2017-08-17	07:40:00	obsr276807	S38691278	Traveling	P22	EBIRD	210	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS524765110	2018-08-03 12:51:40.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_141	32			McLaughlin Eastshore SP--Brickyard	L4149378	H	37.8643174	-122.3058128	2017-08-11	19:24:00	obsr603575	S38598215	Traveling	P22	EBIRD	45	1.754		1	1		0	1	0			In slough	
URN:CornellLabOfOrnithology:EBIRD:OBS532334015	2017-09-12 17:25:19.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001					McLaughlin Eastshore SP--North Basin	L461333	H	37.8725498	-122.311424	2017-09-12	13:00:00	obsr952887	S39147343	Traveling	P22	EBIRD	30	0.805		1	1		0	1	0		Lunch and birding. Looked for sparrows and found only1 in area normally full of sparrows. One good shorebird though. Winds 15 mph from west.		
URN:CornellLabOfOrnithology:EBIRD:OBS529672386	2017-09-03 00:10:21.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-09-02	13:30:00	obsr761571	S38965142	Traveling	P22	EBIRD	135	7.242		1	1		0	1	0		I was here during the afternoon when it was very hot. It was an outgoing tide that was so high that almost no mudflat was showing.		
URN:CornellLabOfOrnithology:EBIRD:OBS532164631	2017-09-11 20:22:09.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			X				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_141				North Basin Strip	L5188893	P	37.87127	-122.30789	2017-09-11		obsr210310	S39135512	Incidental	P20	EBIRD					0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS533953655	2018-08-03 13:45:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			6				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-09-18	07:30:00	obsr276807	S39261310	Traveling	P22	EBIRD	345	4.828		1	1		0	1	0		in part with MDAS field trip led by Bob Richmond		
URN:CornellLabOfOrnithology:EBIRD:OBS532573069	2018-08-03 13:44:22.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001					Hayward Regional Shoreline--Grant Ave. access	L749295	H	37.6679579	-122.1614027	2017-09-13	08:30:00	obsr220300	S39164681	Traveling	P22	EBIRD	180	2.414		4	1	G2632739	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS531852588	2018-08-03 13:39:38.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2			Unknown Sex, Adult (2)	United States	US	California	US-CA	Alameda	US-CA-001					Hayward Regional Shoreline--Grant Ave. access	L749295	H	37.6679579	-122.1614027	2017-09-10	11:35:00	obsr184933	S39114005	Traveling	P22	EBIRD	198	2.897		22	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS534399631	2018-08-03 13:45:28.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-09-18	08:30:00	obsr761571	S39293608	Historical	P62	EBIRD	300	9.656		12	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS530286543	2018-12-11 14:29:46.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			24				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-09-04	13:40:00	obsr761571	S39008228	Traveling	P22	EBIRD	140	4.828		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS531208434	2018-08-03 13:39:02.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-09-08	13:20:00	obsr761571	S39074280	Traveling	P22	EBIRD	145	7.242		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS532086499	2018-08-03 13:39:46.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-09-11	07:15:00	obsr276807	S39129681	Traveling	P22	EBIRD	195	4.828		1	1		0	1	0				
